"County","State","Country","Lat","Long","Date","Cases","New Cases","Deaths","New Deaths","Recovered","New Recovered","Active","Tested","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/11/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/12/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/13/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/14/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/15/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/16/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/17/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/18/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/19/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/20/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/21/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","2/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/11/2020","1","1","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/12/2020","1","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/13/2020","1","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/14/2020","1","0","","","","","","","","","","","","","","","","","",""
"Albemarle","VA","USA","","","3/19/2020","1","1","","","","","","","","","","","","","","","","","",""
"Albemarle","VA","USA","","","3/20/2020","1","0","","","","","","","","","","","","","","","","","",""
"Accomack","VA","USA","","","3/20/2020","1","1","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/15/2020","2","1","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/16/2020","2","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/17/2020","2","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/18/2020","3","1","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/19/2020","3","0","","","","","","","","","","","","","","","","","",""
"Alexandria","VA","USA","","","3/20/2020","3","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/30/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","1/31/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/10/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/11/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/12/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/13/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/14/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/15/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/16/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/17/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/18/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/19/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/20/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/21/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","2/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/3/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/4/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/5/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/6/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/7/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/8/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/9/2020","0","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/10/2020","1","1","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/11/2020","1","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/12/2020","1","0","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/13/2020","4","3","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/14/2020","7","3","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/15/2020","8","1","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/16/2020","9","1","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","38.8816","-77.091","3/17/2020","13","4","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","","","3/18/2020","14","1","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","","","3/19/2020","17","3","","","","","","","","","","","","","","","","","",""
"Arlington","VA","USA","","","3/20/2020","17","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Charlottesville","VA","USA","","","1/28/2020","","0","","","","","","","","","","","","","","","","","",""
